#time	h1	h2	h3
3.6873747494989977	0.014876250067369238	0.008180985473494237	0.007198703188571225
3.7074148296593186	0.014946636904328597	0.008238314161988688	0.007279565730563886
3.727454909819639	0.015016763404078546	0.008295516666857754	0.007360654075125129
3.74749498997996	0.015086632225864791	0.008352592745154952	0.0074419666816996
3.7675350701402803	0.015156245971503234	0.008409542169077383	0.0075235020380538245
3.787575150300601	0.015225607186815695	0.008466364725556758	0.007605258659583334
3.8076152304609217	0.015294718363029291	0.008523060215861048	0.007687235088637175
3.8276553106212425	0.015363581938140157	0.008579628455206375	0.007769429893859699
3.847695390781563	0.015432200298242563	0.008636069272378751	0.007851841669548979
3.8677354709418834	0.015500575778824197	0.008692382509365484	0.007934469035031552
3.8877755511022043	0.015568710666028586	0.008748568020996187	0.008017310634052947
3.9078156312625247	0.015636607197885455	0.008804625674592845	0.00810036513418356
3.9278557114228456	0.015704267565509678	0.008860555349628875	0.008183631226239885
3.947895791583166	0.015771693914269958	0.008916356937396997	0.008267107623720132
3.967935871743487	0.015838888344927735	0.008972030340685557	0.008350793062254225
3.9879759519038074	0.015905852914747033	0.009027575473463122	0.008434686299067854
4.008016032064128	0.015972589638576402	0.009082992260571325	0.008518786112459873
4.028056112224449	0.016039100489903025	0.009138280637425332	0.008603091301293221
4.04809619238477	0.016105387401880354	0.00919344054972228	0.00868760068449838
4.06813627254509	0.016171452268329452	0.009248471953156976	0.008772313100589832
4.0881763527054105	0.01623729694471496	0.009303374813144982	0.008857227407194357
4.108216432865731	0.016302923249096324	0.009358149104552838	0.00894234248059156
4.128256513026052	0.0163683329630548	0.009412794811435189	0.009027657215265831
4.148296593186372	0.016433527832596887	0.009467311926778557	0.009113170523469803
4.168336673346693	0.01649850956903498	0.009521700452251907	0.00919888133479879
4.188376753507014	0.01656327984984548	0.009575960397963492	0.009284788595775948
4.208416833667335	0.016627840319505195	0.00963009178222388	0.00937089126944791
4.228456913827655	0.016692192590306524	0.00968409463131522	0.00945718833499088
4.248496993987976	0.016756338243151925	0.009737968979266388	0.009543678787326393
4.268537074148297	0.016820278828328247	0.009791714867633862	0.009630361636746939
4.288577154308617	0.016884015866261315	0.009845332345288301	0.009717235908551019
4.3086172344689375	0.016947550848251492	0.009898821468206587	0.009804300642687502
4.328657314629258	0.017010885237190507	0.009952182299269221	0.009891554893408788
4.348697394789579	0.017074020468260013	0.010005414908062883	0.009978997728932978
4.368737474949899	0.01713695794961266	0.010058519370688234	0.01006662823111439
4.38877755511022	0.017199699063035565	0.010111495769572485	0.010154445495122422
4.408817635270541	0.01726224516459728	0.01016434419328688	0.010242448629128625
4.428857715430862	0.017324597585278042	0.010217064736368884	0.010330636754001638
4.448897795591182	0.017386757631584274	0.010269657499148939	0.01041900900300968
4.468937875751503	0.017448726586147403	0.010322122587581726	0.010507564521530824
4.488977955911824	0.017510505708307478	0.01037446011308168	0.010596302466770279
4.509018036072144	0.017572096234681964	0.010426670192362875	0.010685222007485106
4.529058116232465	0.017633499379720256	0.010478752947282937	0.010774322323715618
4.5490981963927855	0.017694716336243976	0.010530708504691068	0.010863602606523711
4.569138276553106	0.017755748275973666	0.010582536996279918	0.010953062057737691
4.589178356713426	0.017816596350042027	0.010634238558441342	0.011042699889703732
4.609218436873747	0.017877261689494398	0.010685813332125899	0.011132515325043208
4.629258517034068	0.017937745405776143	0.010737261462705833	0.011222507596416615
4.649298597194389	0.01799804859120811	0.010788583099841868	0.011312675946293106
4.669338677354709	0.018058172319449797	0.010839778397353178	0.011403019626725871
4.68937875751503	0.01811811764595083	0.010890847513090891	0.011493537899133358
4.709418837675351	0.018177885608391033	0.010941790608814774	0.01158423003408578
4.729458917835671	0.018237477227109365	0.010992607850073203	0.011675095311097073
4.749498997995992	0.018296893505521928	0.011043299406086136	0.011766133018422222
4.7695390781563125	0.01835613543052948	0.011093865449631249	0.011857342452859462
4.789579158316633	0.018415203972914535	0.011144306156932852	0.011948722919557443
4.809619238476953	0.018474100087728533	0.011194621707553871	0.01204027373182768
4.829659318637274	0.0185328247146691	0.011244812284290506	0.012131994210960974
4.849699398797595	0.018591378778447753	0.011294878073069664	0.012223883686049227
4.869739478957916	0.018649763189148433	0.011344819262849073	0.012315941493811088
4.889779559118236	0.018707978842576852	0.011394636045519973	0.012408166978422331
4.909819639278557	0.018766026620601062	0.011444328615812351	0.0125005594913505
4.929859719438878	0.018823907391483305	0.011493897171202595	0.012593118391193463
4.949899799599198	0.01888162201020367	0.011543341911823633	0.012685843043522186
4.969939879759519	0.018939171318775344	0.011592663040377338	0.012778732820727522
4.98997995991984	0.018996556146552056	0.011641860762049228	0.012871787101870619
5.01002004008016	0.0190537773105277	0.01169093528442548	0.01296500527253719
5.03006012024048	0.019110835615628367	0.011739886817411928	0.013058386724695517
5.050100200400801	0.019167731854997008	0.011788715573155409	0.01315193085655785
5.070140280561122	0.01922446681027092	0.011837421765966883	0.013245637072445414
5.090180360721443	0.019281041251852208	0.011886005612246835	0.013339504782656608
5.110220440881763	0.019337455939171473	0.011934467330412474	0.013433533403338737
5.130260521042084	0.019393711620944734	0.011982807140826859	0.013527722356362723
5.150300601202405	0.01944980903542394	0.012031025265729868	0.0136220710692012
5.170340681362725	0.019505748910641222	0.012079121929171046	0.013716578974809261
5.190380761523046	0.0195615319646468	0.012127097356944146	0.013811245511508722
5.210420841683367	0.01961715890574109	0.01217495177652339	0.013906070122874653
5.2304609218436875	0.01967263043270081	0.012222685417001425	0.014001052257625287
5.2505010020040075	0.019727947234999477	0.012270298509028933	0.014096191369514352
5.270541082164328	0.0197831099930223	0.012317791284755755	0.014191486917226142
5.290581162324649	0.01983811937827567	0.012365163977773656	0.014286938364273314
5.31062124248497	0.019892976053591364	0.012412416823060499	0.014382545178897086
5.33066132264529	0.01994768067332561	0.01245955005692595	0.014478306833969907
5.350701402805611	0.020002233883553187	0.01250656391695867	0.0145742228069008
5.370741482965932	0.020056636322256523	0.012553458641974748	0.014670292579542664
